URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@id,@context,@type,publisher,headline,image,datePublished,dateModified,author,isAccessibleForFree,hasPart,mainEntityOfPage,itemListElement,url,logo,@graph,audio,isPartOf,breadcrumb,potentialAction
224
215
276
304
349
452
418
566
639
802
1 002
1 150
1 899


Défense
2
3
4
2
1
3
2
6
6
7
13
7
15
14
13
18
22
30
25
37


Réseaux
64
85
67
56
52
40
52
70
89
77
98
110
113
135
176
234
319
491
686
1 617


Ordinateurs personnels et applications PC
40
37
54
46
66
45
46
68
78
77
111
120
125
110
134
167
220
252
291
551


Sciences physiques et ingénierie
155
139
145
137
168
158
167
177
145
156
200
250
245
230
297
368
467
561
782
1 264


Édition
-
2
3
2
2
2
2
3
6
3
3
4
3
5
7
7
11
11
13
27


Sécurité
13
16
21
29
32
24
35
49
53
52
68
89
87
74
107
137
140
198
250
394


Télécommunications
76
63
75
87
97
99
90
87
114
122
161
159
201
203
225
311
359
542
651
1 130


Transport
65
67
93
75
76
87
108
138
140
149
221
236
239
228
347
505
659
1 021
1 523
3 108






Données pour les institutions canadiennes (tableau du bas)


Domaine de l'IA
1998
1999
2000
2001
2002
2003
2004
2005
2006
2007
2008
2009
2010
2011
2012
2013
2014
2015
2016
2017




Agriculture
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1


Arts et sciences humaines
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1


Banque et finance
0
1
1
1
2
2
0
1
0
0
1
0
0
1
0
0
1
0
0
1


Entreprises
1
0
0
1
1
0
0
0
0
1
4
2
2
2
0
1
0
0
3
3


Cartographie
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
2
4


Informatique au sein du gouvernement
0
0
0
1
4
2
0
0
3
0
1
4
1
2
0
2
1
3
4
7


Gestion de documents et traitement de texte
0
0
0
1
1
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0


Éducation
0
0
0
0
1
0
0
0
2
0
0
0
0
0
1
0
0
0
4
2


Gestion de l'énergie
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
1
0
0
8


Divertissement
0
0
0
0
0
0
0
2
1
1
2
0
0
0
1
0
1
2
2
0


Industrie et fabrication
0
0
0
1
1
0
0
0
1
0
1
0
2
2
0
1
1
3
1
6


Sciences de la vie et sciences médicales
2
1
1
2
6
6
8
3
5
7
5
3
8
7
11
5
9
14
24
23


Défense
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
1


Réseaux
1
0
0
0
0
1
0
1
0
1
0
1
0
1
2
2
0
4
4
12


Ordinateurs personnels et applications PC
2
1
0
0
4
0
1
1
0
2
1
2
6
1
3
1
2
2
1
4


Sciences physiques et ingénierie
2
1
1
3
4
2
5
3
1
5
3
7
6
7
4
1
12
9
15
9


Sécurité
0
0
0
0
1
1
1
0
1
2
2
3
1
1
1
0
2
0
6
4


Télécommunications
6
2
1
5
2
3
2
3
0
4
3
5
4
4
2
3
3
4
1
6


Transport
0
0
0
0
1
1
1
0
0
1
1
0
3
0
1
2
4
2
4
8






En ce qui concerne la Figure 25, il est important de souligner que certains Domaines de l'IA, comme la Banque et finance, la Défense, le Droit, sciences sociales et comportementales, n'ont pas été représentés dans la figure parce qu'ils n'ont pas fait l'objet d'un nombre important d'inventions brevetées à l'échelle mondiale. Par conséquent, les indices de spécialisation pour ces domaines peuvent être biaisés.

Figure 25 : Indice de spécialisation relative par Domaine de l'IA pour les institutions américaines et canadiennes

Description de la figure 25 
La figure 25 présente un diagramme à barres horizontales illustrant l'indice de spécialisation relative des institutions canadiennes et américaines dans différents Domaines de l'IA. Chaque Domaine de l'IA comporte deux barres, la barre rouge représentant le Canada et la barre bleue les États-Unis.


Figure 25 : Indice de spécialisation relative par Domaine de l'IA pour les institutions américaines et canadiennes


Domaine de l'IA
Canada
États-Unis




Transport
-0,36
-0,14


Réseaux
-0,13
-0,12


Gestion de l'énergie
-0,11
-0,51


Gestion de documents et traitement de texte
-0,08
0,11


Industrie et fabrication
-0,04
-0,18


Informatique au sein du gouvernement
-0,03
-0,13


Banque et finance
-0,01
-2,11


Éducation
0,02
0,13


Entreprises
0,04
0,02


Ordinateurs personnels et applications PC
0,17
0,10


Télécommunications
0,21
-0,01


Sécurité
0,22
0,06


Sciences de la vie et sciences médicales
0,24
0,02


Sciences physiques et ingénierie
0,25
0,03






Les principales institutions canadiennes détenant des inventions brevetées dans le domaine de l'IA entre 1998 et 2017 sont présentées à la Figure 26. Bon nombre de ces institutions sont des entités de premier plan qui déposent des brevets dans divers domaines technologiques, tandis que d'autres, comme D-Wave Systems Inc et Primal AI, sont spécialisées dans l'IA. Il est également intéressant de noter que Nortel Networks, une entreprise aujourd'hui disparue, figure parmi les principaux déposants. Le fait que les titulaires d'inventions brevetées ne soient pas tenus de mettre à jour les renseignements contenus dans la base de données sur les brevets complique l'utilisation de ces données à des fins d'identification des titulaires.

Figure 26 : Principales institutions canadiennes et nombre d'inventions brevetées dont elles sont titulaires

Description de la figure 26 
La figure 26 est un diagramme à barres horizontales montrant les 10 premières institutions canadiennes et le nombre d'inventions brevetées dont elles sont titulaires.


Figure 26 : Principales institutions canadiennes et nombre d'inventions brevetées dont elles sont titulaires


Nom de l'institution
Inventions brevetées




Université de la Colombie-Britannique
11


1QB Information Technologies Inc.
12


Alcatel-Lucent Canada Inc.
13


IBM Canada Ltd.
13


Maluuba Inc.
14


Primal AI
15


Nortel Networks Corporation
19


D-Wave Systems Inc.
25


Schlumberger Canada Ltd.
25


BlackBerry Ltd.
40






La carte panoramique des inventions brevetées pour les institutions canadiennes est une autre façon de visualiser les données sur les inventions brevetées. À la Figure 27, les noms des 10 principales institutions canadiennes ont été superposés pour mettre en évidence qui travaille dans quel domaine. Contrairement à la carte panoramique pour les chercheurs canadiens, il n'y a pas beaucoup de chevauchement dans les domaines où plusieurs institutions déposent des brevets, l'exception étant D-Wave Systems Inc. Technologies et 1QB Information Technologies Inc., qui mènent toutes deux leurs activités dans l'informatique quantique. Il est frappant de constater que les inventions brevetées de Primal AI sont représentés sur un pic et placés sur une péninsule isolée du reste, en bas au centre de la carte. Ce pic est défini par les mots-clés « Représentation des connaissances », « Concept » et « Structure des données ». Sa position sur la carte peut suggérer que l'entreprise exerce ses activités au sein d'une niche, bien différente des technologies liées aux domaines représentés dans l'espace général de l'IA.

Figure 27 : Carte panoramique de l'activité des institutions canadiennes en matière de brevets dans le domaine de l'IA, mettant en évidence les principaux déposants

Description de la figure 27 
La figure 27 est une carte panoramique des inventions brevetées qui fournit une représentation visuelle de l'activité en matière de brevets des institutions canadiennes. L'outil de cartographie ThemeScape de Derwent Innovation a été utilisé pour produire cette visualisation en se fondant sur la fréquence des termes (mots-clés des titres de brevet et des résumés) et sur d'autres algorithmes pour regrouper des documents en fonction d'un vocabulaire commun. Le résultat est une carte panoramique des inventions brevetées qui ressemble beaucoup à une carte topographique et qui comporte des parties turquoise et blanches. Les sections sont composées de pics, dont quelques pics blancs, qui représentent la plus forte concentration d'inventions brevetées et qui sont associés à des termes clés reliant des thèmes communs. La couleur turquoise est utilisée pour séparer les termes qui n'ont aucun point commun. Dix pics ont été surlignés en jaune sur la carte panoramique des inventions brevetées correspondant à la légende ci-dessous.
Parmi les principales institutions, on peut citer :

Nortel
Alcatel-Lucent
BlackBerry
Université de la Colombie-Britannique
Schlumberger
Primal.ai
IBM Canada
Maluuba
1QB Information Technologies Inc.
D-Wave Systems Inc.

Les grands thèmes écrits en majuscules sont les suivants: 

ABONNÉ
TÉLÉAVERTISSEUR
CANCER
Rythme Cardiaque
SOUTERRAIN
REPRÉSENTATION DES CONNAISSANCES
HUMIDITÉ
TWITTER
RÉDUCTEUR
PROBLÈME D'OPTIMISATION
QUANTUM

Les mots-clés communs dans ce graphique sont les suivants: 

Direction
Lisible
Calendrier
Service
Associatif
Présence
Réalisation exemplaire
Exemplaire
Charge
Application
Ressources
Base de données
Personnel
Numérique
Assistant
Maladie
Patient
Échantillon
Tissu
Région
Capteur
Capter
Véhicule
Image
Objet
Segmentation
Forer
Trou de forage
Pétrole
Grappe
Protéine
Structure
Signal
Parole
Résultat
Représentation des connaissances
Concept
Structure des données
Dispositif informatique portable
Simulateur
Unité de processus
Catégorie d'entreprise
Nom commercial
Catégorie d'entreprise adéquate
Neurone
Réseau neuronal
Neuronal
Classification
Formation
Habiliter
Conception
Circuit
Optimisation
Quantum
Processeur
Processeur quantique



Grappes géographiques
À la Figure 28, les RMR du Canada qui comptent plus de 10 inventions brevetées par des institutions dans le domaine de l'IA sont présentées sur une carte géographique. Il convient de noter que dans cette figure les volumes d'inventions brevetées ont été calculés en utilisant la méthode de comptage fractionnaire et qu'ils ont été normalisés en fonction du PIB. En 2018, 650 entreprises en démarrage ont été créées dans l'ensemble des villes comportant une grappe. Bon nombre de ces nouvelles entreprises ont trouvé un soutien auprès d'investisseurs locaux qui ont contribué à renforcer la crédibilité à l'écosystème, ce qui a suscité l'intérêt d'investisseurs internationaux. L'attention des investisseurs étrangers a fait augmenter les transactions liées à l'IA de 41 % et les taux d'acquisition de 50 % en moyenne chaque année.Note de bas de page 33 Le regroupement des institutions en grappes présente de nombreux avantages, notamment une productivité accrue, une innovation plus rapide grâce à la recherche collaborative et la création de petites institutions pour répondre aux besoins de niche de l'industrie.

Figure 28 : Grappes géographiques de l'activité inventive des institutions canadiennes

Description de la figure 28 
La figure 28 est une carte choroplèthe illustrant les grappes géographiques de l’activité inventive des institutions canadiennes. La carte est colorée en bleu, la nuance la plus foncée représentant le plus grand nombre d’inventions brevetées. Deux types de renseignements figurent sur la carte. Un point représente une région métropolitaine de recensement (RMR) comptant moins de 10 institutions, tandis qu’un point de cheminement avec un numéro représente une RMR comptant 10 institutions ou plus. Le chiffre indiqué à l’intérieur du point de cheminement représente le nombre d’institutions dans la RMR visée.


Nombre d'institutions dans la RMR visée


Province
Inventions brevetées / PIB




Territoires du Nord-Ouest
0


Nunavut
0


Alberta
1,68208E-10


Yukon
0


Saskatchewan
1,48738E-10


Terre-Neuve-et-Labrador
1,20333E-10


Ontario
3,71479E-10


Colombie-Britannique
3,63912E-10


Manitoba
5,50297E-11


Québec
2,03698E-10


Nouveau-Brunswick
1,62311E-10


Nouvelle-Écosse
1,35275E-10


Île-du-Prince-Édouard
1,4298E-10






Les grappes géographiques de l'activité inventive des institutions canadiennes


RMR
Nombre d'institutions




Calgary
19


Edmonton
4


Guelph
2


Halifax
5


Hamilton
4


Kingston
3


Kitchener-Cambridge-Waterloo
20


Lethbridge
1


London
2


Moncton
1


Montréal
42


Oshawa
2


Ottawa-Gatineau
30


Québec
4


Regina
1


Saskatoon
4


Sherbrooke
1


St. Catharines-Niagara
1


St. John's
1


Toronto
78


Trois-Rivières
2


Vancouver
30


Victoria
4


Winnipeg
3






Il existe six grappes d'institutions, chacune composée de 10 établissements ou plus, qui se révèlent être des domaines clés à la pointe de l'innovation dans le secteur canadien de l'IA. L'activité en matière de brevets de ces grappes représente 83 % des inventions brevetées dans le domaine de l'IA à l'échelle nationale. Comme sur la carte géographique des chercheurs canadiens, les provinces sont en orange et normalisées en fonction de leur PIB. La plupart des institutions qui sont titulaire d'inventions brevetées en IA se trouvent en Ontario, province qui comporte trois des principales grappes situées au sein des RMR : Toronto, Ottawa-Gatineau et Kitchener-Cambridge-Waterloo. La plus grande grappe se trouve dans la RMR de Toronto, qui compte 78 institutions titulaires d'inventions brevetées dans le domaine de l'IA. Parmi les autres RMR comportant de grandes grappes, on trouve Montréal (42 institutions), Vancouver (30 institutions) et Calgary (19 institutions).
La figure 29 examine de plus près les spécialisations relatives de chacune des RMR par domaine de l'IA. Il est intéressant de noter que la plupart des principales RMR sont spécialisées dans un domaine différent de l'IA. La RMR de Toronto se spécialise dans les Réseaux, les Sciences de la vie et sciences médicales, tandis que celle de Kitchener-Cambridge-Waterloo se spécialise dans l'Informatique au sein du gouvernement, les Ordinateurs personnels et applications PC. Toronto est devenue une partie intégrante de l'écosystème national, notamment grâce à l'Institut Vecteur, une entreprise sans but lucratif qui travaille avec les entreprises en démarrage, le marché, les incubateurs et les accélérateurs pour aider à faire avancer la recherche en IA.Note de bas de page 34 Toronto a beaucoup attiré l'attention des investisseurs étrangers en raison de sa réputation de capitale financière du Canada.Note de bas de page 35 La ville s'est également associée à Waterloo pour obtenir le titre de Silicon Valley du Nord.Note de bas de page 36

Figure 29 : Spécialisation relative des RMR par Domaines de l'IA

Description de la figure 29 
La figure 29 présente un diagramme à barres horizontales illustrant l'indice de spécialisation relative des RMR Canadiennes pour certains Domaines de l'IA. Chaque Domaine de l'IA comporte six barres représentant chaqune des RMR spécifiée.


Domaine de l'IA: Télécommunications


RMR
ISR




Montréal
0,4575


Kitchener-Cambridge-Waterloo
0,1139


Ottawa-Gatineau
-0,0305


Toronto
-0,1806


Calgary
-0,3035


Vancouver
-0,3848






Domaine de l'IA: Sciences physiques et ingénierie


RMR
ISR




Calgary
0,6229


Vancouver
0,1583


Montréal
-0,0165


Toronto
-0,1998


Ottawa-Gatineau
-0,6056


Kitchener-Cambridge-Waterloo
-0,7325






Domaine de l'IA: Ordinateurs personnels et applications PC


RMR
ISR




Kitchener-Cambridge-Waterloo
0,2006


Toronto
0,1829


Montréal
0,0215


Ottawa-Gatineau
-0,1314


Calgary
-0,1546


Vancouver
-0,3360






Domaine de l'IA: Réseaux


RMR
ISR




Toronto
0,2703


Ottawa-Gatineau
0,0065


Kitchener-Cambridge-Waterloo
-0,0089


Vancouver
-0,1400


Montréal
-0,1804


Calgary
-0,5607






Domaine de l'IA: Sciences de la vie et sciences médicales


RMR
ISR




Toronto
0,1752


Montréal
0,0434


Vancouver
0,0151


Ottawa-Gatineau
-0,0982


Calgary
-0,2684


Kitchener-Cambridge-Waterloo
-0,8570






Domaine de l'IA: Informatique au sein du gouvernement


RMR
ISR




Kitchener-Cambridge-Waterloo
0,3425


Ottawa-Gatineau
0,1479


Calgary
0,0853


Montréal
0,0790


Vancouver
-0,0961


Toronto
-0,8374






Montréal comporte une grappe spécialisée dans les Télécommunications. En s'appuyant sur Mila, la ville concentre ses recherches sur différents sujets, notamment l'apprentissage profond, les réseaux neuronaux récurrents et les modèles génératifs.Note de bas de page 37 Outre Mila, Montréal possède une institution appelée IVADO, qui se consacre plutôt à la recherche industrielle.Note de bas de page 38 Cette combinaison a fait de la ville une cible pour les investisseurs internationaux, ce qui lui a permis de conclure un grand nombre d'accords et de financer généreusement la recherche. Pour terminer, on constate que Calgary est spécialisée dans les Sciences physiques et ingénierie.
Profil des institutions canadiennes qui déposent des brevets dans le domaine de l'intelligence artificielle
Bien que l'analyse des données sur les brevets elles-mêmes fournisse déjà des renseignements substantiels sur les innovations des institutions et des chercheurs canadiens dans le domaine de l'IA, un portrait plus complet de l'environnement peut être obtenu en reliant ces données à d'autres sources. Avec le soutien d'Affaires mondiales Canada et de l'OPIC, Statistique Canada a relié les inventions brevetées des institutions canadiennes contenus de la base de données PATSTAT aux données sur les caractéristiques des institutions détenues par Statistique Canada. Le recoupement avec cette source de données fait la lumière sur l'industrie, la taille et les caractéristiques de propriété des institutions canadiennes qui déposent des brevets dans le domaine de l'IA.
Industrie
Un grand pourcentage des inventions brevetées dans le domaine de l'IA par les institutions canadiennes concernent l'industrie des Services professionnels, scientifiques et techniques. Sur l'ensemble de la période 2001-2016, 41 % des inventions brevetées dans le domaine de l'IA étaient liés à ce secteur. Ce chiffre est nettement supérieur aux 23 % de la deuxième plus importante source d'inventions brevetées en rapport avec l'IA : Fabrication. Cependant, lorsque l'on considère les inventions brevetées dans tous les domaines, la situation est inversée. La Fabrication représente 47 % des inventions brevetées dans tous les domaines, tandis que l'industrie des Services professionnels, scientifiques et techniques n'en représente que 17 %.

Figure 30 : Répartition de l'activité en matière de brevets par secteur industriel dans tous les domaines (à gauche) et dans le domaine de l'IA (à droite)

Description de la figure 30 
La figure 30 montre deux diagrammes circulaires. Celui de gauche montre la répartition des inventions brevetées au Canada par secteur de l'industrie. Celui de droite présente les mêmes renseignements pour les inventions brevetées dans le domaine de l'IA.


Figure 30 : Répartition de l'activité en matière de brevets par secteur industriel dans tous les domaines (à gauche) et dans le domaine de l'IA (à droite)


SCIAN
Tous les secteurs
IA




Fabrication
38 373
81


Services professionnels, scientifiques et techniques
13 853
146


Autres
30 012
129






Taille des institutions
Bien qu'elle soit souvent associée aux institutions plus jeunes et plus petites, l'innovation se produit dans les institutions de toutes tailles. Les grandes institutions disposent en effet plus de ressources spécialisés et de fonds pour soutenir les efforts de développement. Globalement, les données sur l'activité en matière de brevets dans le domaine de l'IA confirment cette situation. Sur la période 2001-2016, 59 % des inventions brevetées dans le domaine de l'IA ont été déposés par des institutions de moins de 100 employés et 27 % par de grandes institutions de 500 employés ou plus. Par rapport aux inventions brevetées dans tous les domaines, dont 44 % sont déposés par de petites institutions et 33 % par de grandes institutions, les inventions brevetées en IA sont plus concentrés dans les petites institutions.

Figure 31 : Répartition de l'activité en matière de brevets en fonction de la taille des institutions dans tous les domaines (à gauche) et dans le domaine de l'IA (à droite)

Description de la figure 31 
La figure 31 montre deux diagrammes circulaires. Celui de gauche illustre la répartition des inventions brevetées au Canada en fonction de la taille des institutions. Celui de droite présente les mêmes renseignements pour les inventions brevetées dans le domaine de l'IA.


Figure 31 : Répartition de l'activité en matière de brevets en fonction de la taille des institutions dans tous les domaines (à gauche) et dans le domaine de l'IA (à droite)


Taille
Tous les secteurs
IA




Grandes entreprises (500 employés ou plus)
27 079
98


Entreprises moyennes (100 à 499 employés)
18 671
49


Petites entreprises (99 employés ou moins)
36 488
209






Propriété
La part d'inventions brevetées dans le domaine de l'IA par des institutions canadiennes détenues par des intérêts étrangers est inférieure à la part correspondante des inventions brevetées dans tous les domaines. Sur la période 2009-2016, 10 % des inventions brevetées en IA ont été déposés par des institutions canadiennes sous contrôle étranger, contre 15 % pour l'ensemble des inventions brevetées déposés.

Figure 32 : Répartition de l'activité en matière de brevets par propriété dans tous les domaines (à gauche) et dans le domaine de l'IA (à droite)

Description de la figure 32 
La figure 32 montre deux diagrammes circulaires. Celui de gauche illustre la part des inventions brevetées au Canada détenus par des intérêts étrangers. Celui de droite présente les mêmes renseignements pour les inventions brevetées dans le domaine de l'IA.


Figure 32 : Répartition de l'activité en matière de brevets par propriété dans tous les domaines (à gauche) et dans le domaine de l'IA (à droite)


Intérêts étrangers
Tous les secteurs
IA




Intérêts canadiens
34 027
207


Intérêts étrangers
5 965
23







L'IA dans le domaine de la santé
Le Canada est salué comme l'un des leaders en matière d'IA dans le domaine de la santé. L'initiative IA équitable est une des initiatives sur lesquelles le Canada s'appuie fortement. Cette initiative se concentre sur l'utilisation de l'IA pour offrir des possibilités dans le domaine de la santé publique, non seulement pour analyser des données complexes, mais aussi pour concevoir et fournir des solutions majeures qui exploitent un plus large éventail de connaissances. Cette initiative a pour but de fournir du financement et de la formation, et de promouvoir le transfert de connaissances entre les plateformes.Note de bas de page 39 À l'université de l'Alberta, les scientifiques étudient et créent des prototypes de bras bionique qui peuvent apprendre et anticiper les mouvements de leur porteur pour une utilisation plus efficace et plus souple.Note de bas de page 40 À l'hôpital Humber River, surnommé le premier hôpital entièrement numérique, se trouve un centre opérationnel qui suit le flux des patients de leur admission à leur sortie, analyse les données et signale les ralentissements éventuels.Note de bas de page 41 Cela permet au personnel de l'hôpital de savoir où se situent les retards et d'en comprendre les causes afin de régler les problèmes avant qu'ils ne se posent. L'hôpital de Humber River a franchi une étape supplémentaire en passant des dossiers de santé électroniques à un fonctionnement entièrement automatisé.Note de bas de page 42 Depuis les robots qui trient les médicaments aux machines qui livrent les prélèvements sanguins des patients au laboratoire, l'IA est présente dans presque tous les secteurs.Note de bas de page 43


Occasions et défis de l'intégration de l'IA dans les offices de propriété intellectuelle
Politiques en matière de PI et d'IA 
Le monde de la PI évolue à une vitesse incroyable. Ce changement est dû à un certain nombre de facteurs, notamment l'augmentation de la valeur des biens incorporels, l'émergence de nouveaux pays moteurs de la PI, la convergence des sciences et de la technologie, l'augmentation du volume de demandes de brevet, la complexité croissante de ces demandes, la nature interdisciplinaire de l'innovation et la nature changeante du travail en raison de l'intégration des nouvelles technologies.
L'OPIC s'engage à faire en sorte que le régime de PI canadien prenne en charge les technologies transformatrices comme l'IA. Alors que l'Office examine les répercussions de l'IA sur le régime canadien de PI, le Canada adopte une approche pangouvernementale pour que le système canadien de PI puisse faire face à l'émergence des technologies transformatrices. Bien que l'étude de l'incidence de l'IA sur le régime de PI canadien n'en soit qu'à ses débuts, l'OPIC travaille avec des penseurs, des décideurs, des universitaires, des praticiens et des partenaires internationaux de premier plan pour analyser les répercussions de l'IA sur la politique et le droit dans ce domaine. Il a notamment lancé des discussions sur les thèmes suivants :

les questions politiques soulevées au sujet de la PI, de la création et de l'innovation, comme la paternité des travaux et des inventions;
les considérations relatives aux droits d'auteurs dans l'utilisation de travaux protégés par le droit d'auteur pour former les algorithmes et les données d'IA;
les meilleures pratiques pour aborder la mise en œuvre de l'IA d'une manière compatible avec les principes fondamentaux du droit administratif, tels que la transparence, la responsabilité, la légalité et l'équité procédurale.

Opérations IA
Les technologies transformatrices peuvent être utiles à l'administration du système de PI. L'OPIC cherche à accroître son efficacité grâce aux technologies de l'IA à la fois pour accorder des droits de PI de qualité en temps opportun et pour offrir un service moderne. À cette fin, il lance et gère de multiples projets d'IA.


Notes de bas de page

Note de bas de page *

Veuillez noter que la stratégie de recherche de brevets repose en grande partie sur l'utilisation de la terminologie anglaise pour requêter la base de données des brevets. En conséquence, les termes capturés dans la carte panoramique des inventions brevetées ont été traduits de l'anglais au français et il ne faut pas s'attendre à arriver au même ensemble de données si l'on requête les mots spécifiés en français.
Retour à la référence de la note de bas de page *

Note de bas de page iii

https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/h_wr04331.html
Retour à la référence de la note de bas de page iii




Notes en fin d'ouvrage

Note de bas de page 18

Gagne, JF. [2019]. Rapport mondial 2019 sur les talents en IA. Accès :https://jfgagne.ai/rapport-mondial-2019-sur-les-talents-en-ia/
Retour à la référence de la note de bas de page 18

Note de bas de page 19

Element AI. [2019]. Rapport mondial 2019 sur les talents en IA. Accès : https://www.elementai.com/fr/news/2019/rapport-mondial-2019-sur-les-talents-en-ia
Retour à la référence de la note de bas de page 19

Note de bas de page 20

Condition féminine Canada. [2014]. Bâtir une économie de l'innovation au Canada  : pratiques exemplaires favorisant l'intégration des femmes dans les secteurs non traditionnels. Accès : https://cfc-swc.gc.ca/abu-ans/wwad-cqnf/wesp-sepf/ntes-fr.html
Retour à la référence de la note de bas de page 20

Note de bas de page 21

Lax, Gema, et al. [2016]. Identifying the gender of PCT inventors. Accès : https://www.wipo.int/publications/en/details.jsp?id=4125
Retour à la référence de la note de bas de page 21

Note de bas de page 22

Ibid, 20.
Retour à la référence de la note de bas de page 22

Note de bas de page 23

Hunt, Jennifer, et al. [2012]. Why Don’t Women Patent? Accès : https://www.nber.org/papers/w17888.pdf
Retour à la référence de la note de bas de page 23

Note de bas de page 24

Ibid, 19
Retour à la référence de la note de bas de page 24

Note de bas de page 25

Innovation, Sciences et Développement économique Canada. Les supergrappes du Canada. Accès : https://www.ic.gc.ca/eic/site/093.nsf/fra/00008.html
Retour à la référence de la note de bas de page 25

Note de bas de page 26

Ibid, 25
Retour à la référence de la note de bas de page 26

Note de bas de page 27

Innovation, Sciences et Développement économique Canada. Initiative des supergrappes d'innovation. Accès : https://www.ic.gc.ca/eic/site/093.nsf/fra/accueil
Retour à la référence de la note de bas de page 27

Note de bas de page 28

Conseil de recherches en sciences humaines. [2019]. Initiative Canada – Royaume-Uni sur l'intelligence artificielle. Accès : https://www.sshrc-crsh.gc.ca/funding-financement/programs-programmes/canada-uk_ai/index-fra.aspx
Retour à la référence de la note de bas de page 28

Note de bas de page 29

CIFAR. À propos. Accès : https://www.cifar.ca/fr/a-propos
Retour à la référence de la note de bas de page 29

Note de bas de page 30

CIFAR. Stratégie pancanadienne en matière d'intelligence artificielle. Accès : https://www.cifar.ca/fr/ia/strategie-pancanadienne-en-matiere-dintelligence-artificielle
Retour à la référence de la note de bas de page 30

Note de bas de page 31

Organisation des Nations Unies pour l'éducation, la science et la culture. [2018]. Canada first to adopt strategy for artificial intelligence. Accès  : http://www.unesco.org/new/en/media-services/single-view/news/canada_first_to_adopt_strategy_for_artificial_intelligence/
Retour à la référence de la note de bas de page 31

Note de bas de page 32

Bryer, Lanning G. et Scott J. Lebson. [2001]. Intellectual Property Assets in Mergers & Acquisitions. John Wiley & Sons, Inc. New York, United States.
Retour à la référence de la note de bas de page 32

Note de bas de page 33

Gagne, JF. [2018]. L'écosystème canadien de l'IA en 2018. Accès : https://jfgagne.ai/fr/canadian-ai-ecosystem-2018/
Retour à la référence de la note de bas de page 33

Note de bas de page 34

Vector Institute. About Us. Accès : https://vectorinstitute.ai/about/   
Retour à la référence de la note de bas de page 34

Note de bas de page 35

McKinsey. [2016]. Primer on technology superclusters and a fact base on Canada's Toronto-Waterloo Innovation Corridor. [p. 9]. Accès : https://www.mckinsey.com/~/media/McKinsey/Featured%20Insights/Americas/Tech%20North/Toronto-Waterloo%20Innovation%20Corridor%20white%20paper%20-%20fact%20base-20161213.ashx
Retour à la référence de la note de bas de page 35

Note de bas de page 36

Canadian Broadcasting Corporation. [2016]. Silicon Valley North? Toronto, Waterloo position themselves as next tech hub. Accès : https://www.cbc.ca/news/canada/kitchener-waterloo/silicon-valley-toronto-waterloo-1,3519032
Retour à la référence de la note de bas de page 36

Note de bas de page 37

Montréal Institute for Learning Algorithms. https://mila.quebec/la-vie-a-mila//
Retour à la référence de la note de bas de page 37

Note de bas de page 38

Deveau, Denise. [2017]. Revolution AI: Why everyone wants in to Montreal's deep-learning hub. Accès : https://business.financialpost.com/entrepreneur/revolution-ai-everyone-wants-in-to-montreals-deep-learning-hub
Retour à la référence de la note de bas de page 38

Note de bas de page 39

Instituts de recherche en santé du Canada. IA équitbale. Profiter des occasions. Accès : https://cihr-irsc.gc.ca/f/51204.html
Retour à la référence de la note de bas de page 39

Note de bas de page 40

Zabjek, Alex. [2018]. Researchers create ‘smart’ bionic limbs. Accès : https://www.ualberta.ca/newtrail/research/researchers-create-smart-bionic-limbs.html
Retour à la référence de la note de bas de page 40

Note de bas de page 41

Humber River Hospital Foundation. Humber River Hospital Command Centre. Accès : https://www.hrhfoundation.ca/commandcentre/
Retour à la référence de la note de bas de page 41

Note de bas de page 42

Ibid, 41
Retour à la référence de la note de bas de page 42

Note de bas de page 43

Ibid, 39
Retour à la référence de la note de bas de page 43






Précédent : Importance internationale de la PI dans le domaine de l'IA
Suivant : Conclusion




